post_url,post_date,group_url
https://www.facebook.com/groups/1656750397876828/permalink/3099699353581918,2021-08-31,https://www.facebook.com/groups/1656750397876828
https://www.facebook.com/groups/217095848399801/permalink/4081927225249958,2021-09-02,https://www.facebook.com/groups/217095848399801
https://www.facebook.com/groups/1105212563201353/permalink/1737419663313970,2021-09-13,https://www.facebook.com/groups/1105212563201353
https://www.facebook.com/groups/2647587091960805/permalink/4674062279313266,2021-09-23,https://www.facebook.com/groups/2647587091960805
https://www.facebook.com/groups/519212659228869/permalink/567574461059355,2021-09-26,https://www.facebook.com/groups/519212659228869
https://www.facebook.com/groups/904260713402776/permalink/1194631524365692,2021-09-26,https://www.facebook.com/groups/904260713402776
https://www.facebook.com/groups/342555540009668/permalink/890849688513581,2021-09-30,https://www.facebook.com/groups/342555540009668
https://www.facebook.com/groups/224712018796273/permalink/549572356310236,2021-10-01,https://www.facebook.com/groups/224712018796273
https://www.facebook.com/groups/2496515140664753/permalink/2932889483693981,2021-10-05,https://www.facebook.com/groups/2496515140664753
https://www.facebook.com/groups/1585223975059130/permalink/2879646502283531,2021-10-10,https://www.facebook.com/groups/1585223975059130
https://www.facebook.com/groups/2986773201384621/permalink/4636208393107752,2021-10-12,https://www.facebook.com/groups/2986773201384621
https://www.facebook.com/groups/687951421669783/posts/1289170221547897,2021-10-23,https://www.facebook.com/groups/687951421669783
https://www.facebook.com/groups/487516554957091/permalink/1479316289110441,2021-10-30,https://www.facebook.com/groups/487516554957091
https://www.facebook.com/groups/1656750397876828/permalink/3150873941797792,2021-11-02,https://www.facebook.com/groups/1656750397876828
https://www.facebook.com/groups/486493481526463/permalink/2030170443825418,2021-11-04,https://www.facebook.com/groups/486493481526463
https://www.facebook.com/groups/956639144530818/permalink/1677734489087943,2021-11-07,https://www.facebook.com/groups/956639144530818
https://www.facebook.com/groups/487516554957091/posts/1485965805112156/,2021-11-09,https://www.facebook.com/groups/487516554957091
https://www.facebook.com/groups/573237029692265/permalink/1554515398231085,2021-11-11,https://www.facebook.com/groups/573237029692265
https://www.facebook.com/groups/934290230389487/permalink/1280993235719183,2021-11-19,https://www.facebook.com/groups/934290230389487
https://www.facebook.com/groups/428701557713036/posts/978668492716337/,2021-11-23,https://www.facebook.com/groups/428701557713036
https://www.facebook.com/groups/CPOpenForum/posts/3211246385769391,2021-11-24,https://www.facebook.com/groups/2047323015495073
https://www.facebook.com/groups/809698062388699/posts/6890929170932194/,2021-11-24,https://www.facebook.com/groups/809698062388699
https://www.facebook.com/groups/1724943211069371/permalink/3178419979055013,2021-11-27,https://www.facebook.com/groups/1724943211069371
